topic,polarity,claim_type,confidence,needs_verification,buyer_impact,claim_summary,source_channel,source_owner,source_title,source_url,source_video_id,timestamp_start,transcript_language,extraction_provider,extraction_method,content_reuse_policy,usage_rights,reuse_policy,raw_transcript_stored,claim_file,claim_dir
Jetour,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Jetour; requiere revision editorial o AI antes de publicarse como afirmacion.,Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? Jetour, JIM, JMC y Kia",https://www.youtube.com/watch?v=vUoMJrMWzXg,vUoMJrMWzXg,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/vUoMJrMWzXg.json,youtube-library-output/knowledge/claims
Kia,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Kia; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Mesa Autmotriz Febrero 19 | Mazda, Suzuki y Kia | Formula Automotriz",https://www.youtube.com/watch?v=Uszu_nmH-SA,Uszu_nmH-SA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Uszu_nmH-SA.json,youtube-library-output/knowledge/claims
Kia,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Kia; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 KIA/HYUNDAI QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=mdiWpDX7FNk,mdiWpDX7FNk,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/mdiWpDX7FNk.json,youtube-library-output/knowledge/claims
Kia,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Kia; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Prueba de Manejo - Kia Sorento Ex 2018 *CarsLatino*,https://www.youtube.com/watch?v=UswYsvjUq9E,UswYsvjUq9E,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/UswYsvjUq9E.json,youtube-library-output/knowledge/claims
Kia,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Kia; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Se INCENDIAN los Autos Kia y Hyundai ¿Que Esta Pasando? *CarsLatino*,https://www.youtube.com/watch?v=cK6f83vbtJ4,cK6f83vbtJ4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/cK6f83vbtJ4.json,youtube-library-output/knowledge/claims
Kia,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Kia; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,Prueba de manejo: MAZDA 3 VS. KIA KOUP,https://www.youtube.com/watch?v=NdhciZTmHU0,NdhciZTmHU0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/NdhciZTmHU0.json,youtube-library-output/knowledge/claims
Kia,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Kia; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Kia Stinger. Video con audio mejorado,https://www.youtube.com/watch?v=0quk2v4JBB4,0quk2v4JBB4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/0quk2v4JBB4.json,youtube-library-output/knowledge/claims
Lexus,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Lexus; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,"CADILLAC ACABA DE APLASTAR A BMW, AUDI Y MERCEDES (Y NADIE LO HA NOTADO)",https://www.youtube.com/watch?v=6leoXMpsOjw,6leoXMpsOjw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/6leoXMpsOjw.json,youtube-library-output/knowledge/claims
Lexus,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Lexus; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,"Japan Mobility Show 2025: Lexus, Toyota, Subaru, Mazda and the future of mobility | Jaime Gabaldoni",https://www.youtube.com/watch?v=Iv9QnL7nz-4,Iv9QnL7nz-4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Iv9QnL7nz-4.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"217. Mazda más barato, filtran nuevo GTI, GMC en China",https://www.youtube.com/watch?v=ezQ8q8eoTfc,ezQ8q8eoTfc,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ezQ8q8eoTfc.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"43. Fanáticos de MG, Ford Ranger Raptor, Mazda CX-3 Mexicana, Carretera con carga inalámbrica",https://www.youtube.com/watch?v=cQZbi2OPviU,cQZbi2OPviU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/cQZbi2OPviU.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Fanáticos de MG, Ford Ranger Raptor, Mazda CX-3 Mexicana, Carretera con carga inalámbrica | #43",https://www.youtube.com/watch?v=BhwicrKoEO4,BhwicrKoEO4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/BhwicrKoEO4.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Mesa Autmotriz Febrero 19 | Mazda, Suzuki y Kia | Formula Automotriz",https://www.youtube.com/watch?v=Uszu_nmH-SA,Uszu_nmH-SA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Uszu_nmH-SA.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Mi Nuevo Auto a Detalle!! (Version COMPLETA) (Prueba de Manejo Mazda 3 S GT 2017) *CarsLatino*,https://www.youtube.com/watch?v=FjY4LGAf9Jk,FjY4LGAf9Jk,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/FjY4LGAf9Jk.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Mi Nuevo Auto a Detalle!! (Version Corta) (Prueba de Manejo Mazda 3 S GT 2017) *CarsLatino*,https://www.youtube.com/watch?v=cersmp7KeWg,cersmp7KeWg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/cersmp7KeWg.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,CUIDADO!!! NO CAIGAS!! #toyota #auto #hyundai #mazda #nissan #honda #mitsubishi #mazda #volkswagen,https://www.youtube.com/shorts/i4gvUL_mZ6M,i4gvUL_mZ6M,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/i4gvUL_mZ6M.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,Prueba de manejo: MAZDA 3 VS. KIA KOUP,https://www.youtube.com/watch?v=NdhciZTmHU0,NdhciZTmHU0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/NdhciZTmHU0.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,The new 2025 MAZDA CX-70 Can it be compared to the European luxury models?| Review | Jaime Gabaldoni,https://www.youtube.com/watch?v=Bbyr5Wa81Lg,Bbyr5Wa81Lg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Bbyr5Wa81Lg.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Mazda a MG - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=1bdcjm9yJVE,1bdcjm9yJVE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/1bdcjm9yJVE.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Entrevista Miguel Barbeyto. ¿Cuándo habrá CX-30? ¿Por qué bajó de precio Mazda 3?,https://www.youtube.com/watch?v=NuVyp1iu9-g,NuVyp1iu9-g,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/NuVyp1iu9-g.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Subaru BRZ vs Mazda MX-5. ¿Cuál es el mejor?,https://www.youtube.com/watch?v=LZb5dDY_lAI,LZb5dDY_lAI,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/LZb5dDY_lAI.json,youtube-library-output/knowledge/claims
Mazda,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mazda; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,¿Me lo compro o no me lo compro? | Con Lalo Vargas | Mazda,https://www.youtube.com/watch?v=lTGtNxYhLwc,lTGtNxYhLwc,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/external/sergio-oliveira/claims/lTGtNxYhLwc.json,youtube-library-output/external/sergio-oliveira/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,boot accu air sema 2016 las vegas nevada nissan gtr lamborghini bmw mercedes benz,https://www.youtube.com/watch?v=4hyw3gHG4YA,4hyw3gHG4YA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/4hyw3gHG4YA.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 MERCEDES BENZ QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=6FPe17Hb180,6FPe17Hb180,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/6FPe17Hb180.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,El Interior Es Lo Que Cuenta - Prueba de Manejo Mercedes Benz C200 Sport *CarsLatino*,https://www.youtube.com/watch?v=Wam4zmsU9-0,Wam4zmsU9-0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Wam4zmsU9-0.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,"CADILLAC ACABA DE APLASTAR A BMW, AUDI Y MERCEDES (Y NADIE LO HA NOTADO)",https://www.youtube.com/watch?v=6leoXMpsOjw,6leoXMpsOjw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/6leoXMpsOjw.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,El VOLVO XC60 T8 2024 BLACK EDITION | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=bo-1Fp-mots,bo-1Fp-mots,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bo-1Fp-mots.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Mercedes-AMG GT63 COUPÉ 2025 | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=fKrXVm0Dw88,fKrXVm0Dw88,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/fKrXVm0Dw88.json,youtube-library-output/knowledge/claims
Mercedes,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Mercedes; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Nissan GT-R R35 2023: “Godzilla” sigue imparable | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=mXEY7BDpM50,mXEY7BDpM50,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/mXEY7BDpM50.json,youtube-library-output/knowledge/claims
